page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
42,220,Cempaka,Indonesia,Keluarga dengan anak kecil,Kamar Premiere,Menginap 1 malam pada Oktober 2018,"7,6",Sangat baik,Cukup sekali mencoba,"Pesan kamar premier yg termahal dan sampai di bekasi pukul 13, namun ditolak cek in karena kamar premier ready di pukul 14, sementara kamar delux dan superior dibawahnya tetap bisa dilayani.bahkan dibantu registrasi saja tidak,padahal saya sudah siapkan ktp.saat sudah pukul 14, saya diwajibkan memperlihatkan vocher agoda,yg tidak pernah saya cetak,bagaimana bisa sistemnya tidak bisa memastikan tamu sudah pesan atau tidak.di santika manapun saya tidak pernah diperlakukan seperti ini.saat minta free parking,wajib memperlihatkan tiket parkir,yang mana dipegang di dompet suami saya yang sedang menggendong bayi dan menjaga balita kami .sungguh protokol yang sangat menyebalkan.saya sering menginap di santika cirebon dan santika tasikmalaya,jika minta free parking hanya ditanya nomor mobil saja. Resepsionis sangat tidak ramah,baik yang laki atau yang perempuan.hotel ada di dalam mal dengan kondisi parkiran membingungkan,kami sempat telepon ke hotel minta petunjuk namun resepsionis seakan tidak mempedulikan,jawab asal seakan jika mau datang silahkan,jika tidak mau ya tidak perlu menginap disini.kolam renang sempit.saat mau masuk dengan keadaan tangan penuh barang dan gendongan balita,bellboy malah tidak bukakan pintu.tidak akan pernah saya kembali menginap disini.jika saya bisa memberi nilai antara 1-10, saya beri nilai minus.tidak pernah saya sekecewa ini.",
43,221,YUDITA,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada September 2018,"8,0",Luar biasa,Hotel dgn lokasi di mall,"Hotel santika ini satu gedung dgn mall mega bekasi. Agak kebingungan ketika pertama datang ke hotel ini terlebih lagi bila diatas jam 10 malam, karena lokasi hotel terletak di lantai paling atas dari mall. Jadi harus memasuki parkiran mall apabila membawa kendaraan sendiri. Kamar sangat luas dan bersih. Tetapi tidak ada hairdryer, harus meminta terlebih dahulu ke housekeeping.",
43,222,Freddy,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Superior,Menginap 1 malam pada Desember 2017,"8,4",Luar biasa,Memuaskan,"Untuk penginapan ditengah kota, cukup memuaskan. Thx...",
43,223,Tri,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada Desember 2017,"10,0",Spektakuler,lokasi strategis,lokasi mudah terjangkau dan strategis..,
43,224,DEWI,Indonesia,Keluarga dengan anak kecil,Kamar Deluxe Twin,Menginap 1 malam pada Desember 2017,"10,0",Spektakuler,Hotel ok di kota bekasi,"Buat yang mau menikmati kota Bekasi. Ini salah satu pilihan hotel strategis. Mau kemana saja tinggal jalan kaki. Dan mau beli apa aja tinggal turun ke Bawah aja. Karena letak hotelnya diatas Mega city Bekasi. Dan untuk Makakan Variatif banget, dan enak semua. Tapi untuk parkiran agak sempit apa lagi kalau peak season. Overall recommended.",
43,225,majron,Indonesia,Wisatawan bisnis,Kamar Queen Deluxe,Menginap 1 malam pada Oktober 2017,"9,2",Spektakuler,Mantap murah bersih,Lanjut,
44,226,ana,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Desember 2017,"6,8",Bagus,Balkon kmr,Harus lebih safty lg ( ada lock dari dalam kamar ),
44,227,LIM,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Desember 2017,"6,8",Bagus,check in lama,sebaiknya diberi nomor antrian utk check in.. tdk mengerti bisa lama sekali.. hotel ada di lt 5.. jika bawa mobil putarin gedung.. .. turun di hotel badan terasa melayang..,
44,228,yulia,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada November 2017,"8,4",Luar biasa,Mekanik AC salah kamar,"Sarapan melimpah hanya rasa terlalu standar. Saat kami menginap chek in pkl 15 wib, wlw psn dr agoda 1jam yll blm bs masuk krn htl blm terima email dr agoda, wlw sy tlh tunjukkan email yg sy terima dr agoga. Jd sy menunggu sekita 40mnt tuk bs masuk kmr pdhal kami sangat lelah stlh perjlnn yg panjang. Stlh shalat magrib sy dan suami langsung tidur. Tp sekitar jam 20.30 pintu kami spt ada yg mau buka, bbrp X bunyi tit tit tp krn kami kunci dr dlm jd pintu tdk bs terbuka. Lantas mereka mengetuk pintu bbrp x. Sontak sy kaget, sy blg suami tuk bukakan pintu. 2org mengaku petugas mekanik yg mau membetulkan ac dan lampu krn ada pengaduan dr kmr kami, pdhal kami tdk ada keluhan apapun. Andaikan jam segitu kami tdk ada di kmr mungkin mrk sdh masuk kmr, sedangkan kami simpan brg2 di kmr dg sembarangan. Sy ngeri mrk menaruh narkoba atau lainnya di kmr kami dan kami di tuduh. Harap telp dl kmr yg kan di dtgi, sekedar cek dan ricek jgn asal masuk z. Tmpt bersih, wifi kmr tdk ada",
44,229,Sim,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 2 malam pada Oktober 2017,"5,6",,Staff kurang agresif dan tidak sesuai dalam pemesanan kamar.,Staff tidak teliti dalam bookingan kamar dan kamar kurang bersih banyak serangga sehingga membuat tamu tidak bisa tidur dengan nyenyak. Mencoba untuk menginap malah mengecewakan tamu. Tidak di rekomendasi.,
44,230,rudy,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Juli 2017,"6,4",Bagus,kurang memuaskan,Parkir susah dan menu makan pagi tidak ada rasa.,
45,231,Siska,Indonesia,Pasangan,Kamar Deluxe Twin,Menginap 1 malam pada Oktober 2017,"3,6",,Kamar yg sempit,"Kamar nya sempit, rate nya cuma 400an tapi minta deposit 200, mending kalo di kamar ada kulkas nya,, lantai nya juga lengket,,,",
45,232,Darwin,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada September 2017,"7,6",Sangat baik,Darwin Oei,"Saya bersama istri dan anak kami yang berusia 20 bln menginap selama 1 malam (17 September 2017). Overall smua cukup OK, baik dari segi lokasi yg strategis (di lantai atas mega bekasi mall), kamar yg cukup luas, kebersihan, serta variasi sarapan. Hal yg sedikit mengganggu adalah kartu kamar hotel cm ada 1 buah, sehingga agak menyusahkan ketika salah satu dari kami pergi secara terpisah, karena akses di lift juga memakai kartu kamar hotel juga",
45,233,tintin,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada September 2017,"6,8",Bagus,Dinding sangat tipis & Sarapan Mie basi,"+ design hotel oke ( - ) Dinding sangat tipis seperti pakai papan gipsum pembatas aja dengan kamar sebelah, suara sebelah kamar terdengar jelas. ( - ) Pilihan menu Sarapan lumayan banyak tapi pas kami pilih makan Mie nya basi sehingga kami kurang selera mau pilih makanan yg lain lagi",
45,234,HARI,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 2 malam pada September 2017,"8,0",Luar biasa,"worth it , sesuai dengan harganya","hotel yang bagus, bersih dan menu breakfast bervariasi",
45,235,rudy,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Mei 2017,"6,8",Bagus,Bagus,cukup memuaskan fasilitas tapi parkir kurang,
46,236,Anna,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Juni 2017,"6,0",,Di Atas Rata-Rata,"lokasinya sulit dicari karena ternyata ada di lantai paling atas mega bekasi, fasilitas sepertinya masih belum banyak",
46,237,sudianto,Indonesia,Wisatawan bisnis,Kamar Deluxe Twin,Menginap 2 malam pada Mei 2017,"7,6",Sangat baik,Sangat baik,"Kamar bersih, lokasi di mall, staf ramah",
46,238,Miseri,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Deluxe,Menginap 1 malam pada Agustus 2024,"2,0",,"Pengalaman paling buruk saat tidur yg kedua kalinya. SDH booking lama malah saat cek in kita kehabisan kamar, akhirnya kita dpt kamar yg paling mau rokok, jorok. Begitu pagi langsung cek out","Pelayanan resepsionisnya jelek, ga teliti, main ambil struk parkir segala, masih ditangan dia blm dikembalikan, terselip entah kemana, malah ga merasa bersalah ngotot SDH dikembalikan. Kesal sekesal2nya. Dan kapok deh gw, ga akan nginap di hotel itu lagi. Pengalaman terburuk",
46,239,Atik,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada September 2025,"9,6",Spektakuler,Spektakuler,Worth it banget mana udh include breakfast lagi. Room bersih dan para staff ramah semua. 🤎🫶,
46,240,Rizki,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Mei 2025,"10,0",Spektakuler,Spektakuler,Menginap di HS Mega City semuanya nyaman. As soon as posible pasti balik lagi untuk menginap,
47,241,Nugroho,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada April 2025,"10,0",Spektakuler,Spektakuler,Pelayan sangat baik hotel bersih wangi fasilitas memuaskan sarapan untuk makannyan enak,
47,242,Puti,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Superior,Menginap 1 malam pada Agustus 2023,"9,6",Spektakuler,Parkir mobil kurang nyaman,"Hotel yg sebenarnya cukup nyaman, hanya karena letaknya di atas mall, dimana akses dan tempat parkir nya menjadi agak sulit dan terbatas. Kamar standar cukup nyaman, meski agak sempit, lengkap dengan ac, tv, wifi. Kamar mandi dengan air panas, handuk dan perlengkapan mandi lain standar. Sarapan juga gratis dan penambahan satu orang seharga 100rb. Sarapan nya enak dan variatif. Staf ramah dan sopan. Overall, lumayan baik.",
47,243,Wiji,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 2 malam pada Februari 2024,"10,0",Spektakuler,Staycation,"Selalu jadi pilihan staycation,bagi keluarga saya. Sangat recommended Hotel dg akses mall yg sangat mudah, fasilitas hotel sangat oke, breakfast yg maknyuuzzz(jgn skip mie Godog lgi ya 🥰),staff layanan super super ramah... Pokoknya selalu rindu staycation dsini..",
47,244,Djembar,Indonesia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 1 malam pada Februari 2024,"10,0",Spektakuler,Nginep di Santika Mega City Bekasi yuuk,hotelnya nyaman.... memiliki akses ke Mall.....mau belanja dan jajan tinggal turun pake lift......akses juga mudah,
47,245,Wiji,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Februari 2024,"9,6",Spektakuler,One night in Santika,"Awalnya penasaran dengan Santika Hotel, karena letaknya yg jd satu dg Mega mall Bekasi. Setelah putar2 Akhirnya Mas Bojo deal tuk bermalam dsana, dpet kamar 731 ... Meskipun ga dpet pemandangan kota ITS ok lah,kn tujuannya tuk istirahat he..he. .. Kamar bersih, dpet Air mineral 4 botol, kopi,teh,dll lengkap..Mandi pancuran( air panas tersedia), breakfast enak2 terutama Mie Godog nya enak gurih,mas bojo bilang jempol 10 ueenaaakkk bgedt. Klo aqu tetep suka per ROTI an nya and Salad buah,,, Semuanya oke pokoknya .. Recommended (Besok2 klo nginep lgi tolong sediakan Hair dryer ya Santika🥰) Thankyouuu so much, and Sukses terus SANTIKA HOTEL♥️",
48,246,Priadi,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada Februari 2024,"10,0",Spektakuler,Very good,"Semua baik satf ramah dan fast respon,,kamar luas wangj view kokam r enang,,breakfast banyak varian enak2 semua..anak saya ikut happy apalgi dikolam renang pas ad kegiatan membuat donat...pokoknya pasti kalau kenekasi nginep disini lg..tq GBU all",
48,247,Lina,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Januari 2024,"9,2",Spektakuler,Pengalaman pertama menginap 17 Jan 2024,"Overall OK.. dari kebersihan, ramah staff, brrakfast, tp ada pengalaman ga enak dan wajib pihak hotel review. Suami temen saya mau breakfast d jam 6 pagi kurang 5-10 menit. Saya ijin menanyakan untuk breakfast tp petugas bilang ""nanti dulu"". Menurut saya lbh elok dia blg, silahkan pak. Tp mgkin di bbrp posisi petymugas belum ready. Tp sudahlah.. sdh terjdi Thx mega.. sukses selalu",
48,248,Puti,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Superior,Menginap 1 malam pada November 2023,"10,0",Spektakuler,Sarapan nya the best,"Ini kali kedua saya menginap di sini. KArena kebetulan ada acara kajian ustaz, dan untuk nyaman nya saya pesan kamar di sini bersama anak dan kakak saya. Kamar nya selalu bersih dan nyaman. Wifi on terus, tv cable, air hangat, colokan listrik yg cukup, ada di samping tempat tidur satu, di meja juga ada 2 colokan listrik, di bawah meja juga ada 1 colokan listrik, bahkan di kamar mandi jg ada (mungkin utk hair drayer). Pokoknya lengkap. Ada air panas, dan juga selain shower, di kamar mandi ada kran yg wudhu friendly. Yang paling ok, air minum dikasih 4 botol sekaligus...haha...jarang2 nih ada hotel spt ini di bekasi. Nyaman banget. Trus paling seru pas wkt sarapan, dimana makanannya full variation. Enak2. Jika nambah 1 org ikut sarapan bayar 100rb. Untuk check-in tdk pakai deposit ya. Kdatangan pertama dapat welcome drink, tp pas kedua ini tdk. Hanya saja sedikit saran buat manajemen utk memikirkan masalah parkir yg kelihatannya sangat terbatas, dan masih kelihatan kurang dikoordinir dg baik, meski sdh ada satpam yg ditugaskan utk itu. Cukup sulit buat saya yg menginap di sana utk dapat parkit. Tapi soal keramahan staf memang keren sih. Semangat, semoga layanan bisa lebih ditingkatkan lg ke depan nya ya.",
48,249,Levente,Hongaria,Pasangan,Kamar Queen Superior,Menginap 6 malam pada Juni 2025,"10,0",Spektakuler,Great hotel,"This was my first trip to Indonesia and the accommodation was great. The staff was polite and the location was quiet. Taxi drivers found the hotel entrance easily, and the mall downstairs has all the shopping and eating/drinking facilities you could ever need.",
48,250,maulana,Indonesia,Pasangan,Kamar Queen Superior,Menginap 2 malam pada Mei 2024,"10,0",Spektakuler,One of recomended hotel,Location was great Mall at the same building room was ok Breakfast ok Price affordable,
49,251,Taher,Inggris,Wisatawan tunggal,Kamar Queen Superior,Menginap 2 malam pada Mei 2025,"9,6",Spektakuler,Spektakuler,Decent hotel above a decent mall. Staff super friendly and helpful. Room good size and well appointed but lighting very dim for me 😢,
49,252,Khairli,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Juli 2024,"8,4",Luar biasa,Worth it,"Bukan pertama kali menginap disini, Semoga bisa menyediakan kulkas mini di kamar yaa, untuk superior dan deluxe kamar nya. Dan Spesial untuk pic receptionist (Bernard) terimakasih sudah mau kasih upgrade kamar untuk kami, soon kami akan menginap lagi.",
49,253,Budi,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada Juli 2024,"9,2",Spektakuler,Good for staycation,Quite nice hotel for staycation in the venter city of Bekasi. Kids friendly and the staff are attentive to children.,
49,254,Clarence,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada November 2025,"8,0",Luar biasa,Good,"Everything good except for the view. Hard to find exits if you wanna go out from hotel to ground floor in the middle of night because the mall is closed and feels like a ghost town, doesn't even have lights",
49,255,Taher,Inggris,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Mei 2025,"9,6",Spektakuler,Stayed an extra night,Special shout out to Mr Galih in reception and Miss Chita in the restaurant. Two very humble and respectful members of staff. A credit to the hotel.,
50,256,laura,Indonesia,Pasangan,Kamar Queen Superior,Menginap 2 malam pada Mei 2024,"10,0",Spektakuler,Efektif dan efisien,Aku nilai bagus karena pas dengan perjalananku naek travel dari Bandung. Turun di shuttle yang banyak tuh di halaman parkir Mega Bekasi. Balik Bandung tinggal pilih dari banyak shuttle di situ lagi. Lapar tinggal turun ke mall nya.,
50,257,Herry,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada April 2025,"8,4",Luar biasa,Luar biasa,"Sebenarnya hotel Santika ini sempurna untuk harga segitu, masalahnya cuma akses masuk ke hotelnya susahhhh. Lobby nya di lantai 5 dan cuma bisa diakses lewat gedung parkir yg melingkar2, akses jalan kaki harus lewat mal yg cukup jauh jalannya, eskalator sering mati, dan tidak ada lift ke lantai dasar !!",
50,258,Terry,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 2 malam pada Mei 2024,"8,4",Luar biasa,room review,"lantai kamar mandi licin, sy dan anak sy sempat jatuh. bersyukur tidak sampai terluka. mohon lebih diperhatikan. but overall pelayanan dan fasilitasnya value for money. thank you!",
50,259,JAMILUDIN,Singapura,Rombongan,Kamar Queen Deluxe,Menginap 1 malam pada Juli 2025,"6,0",,Shopping mall below the hotel,"Check in very fast, Request smoking room granted, Parking waive upon request, Below hotel, shopping mall and good restaurant for food, Breakfast is ok",
50,260,Herry,Indonesia,Rombongan,Kamar Superior Twin,Menginap 3 malam pada Maret 2025,"8,4",Luar biasa,Luar biasa,"Lumayan, tapi posisi hotel yang merepotkan karena terletak dilantai 5 gedung yang sulit dijangkau karena harus jalan kaki jauh naik eskalator didalam mal, karena gak ada list langsung. Kalau malam diatas jam 9 kita mau keluar hotel, mal tutup kita harus jalan kaki dari lantai 5 ke lantai dasar lewat gedung parkir yang melingkar2. Sungguh merepotkan.",
51,261,MD,Kanada,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada April 2026,"5,2",,Terrible Santika,"This place is rundown and a terrible place! I’ve stayed in Santika Jakarta and Bogor before and that’s why I booked here thinking it’s same standard as other Santika hotels! However, it’s a very dirty place with mold al over and cockroaches! Staff is exceptionally nice! Specifically Chia / Sia from breakfast and the staff who brought me ice over and over as room Airconditier was not working perfectly! Management of Santika, you have a great reputation chains of hotels! Please focus on cleaning and renovating the place.",
51,262,Richard,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Juni 2024,"6,8",Bagus,Queen bed is two single bed combine??,"Channel tv not much to watch, city view block by mall rooftop",
51,263,ISMAIL,Malaysia,Pasangan,Kamar Queen Superior,Menginap 4 malam pada Mei 2025,"5,6",,Transportation complicated.,"The hotel is good but the main entrance is confusing to guests. Most of the gojack riders, grab motor riders didn't know exactly the main entrance of the hotel, so they refused to sent me exactly. They just dropped me at the main entrance of shopping mall neighborhood to the hotel.",
51,264,Herny,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Oktober 2025,"10,0",Spektakuler,Nginep beberapa kali,Sudah nginep beberapa kali untuk staycation dan tdk mengecewakan.,
51,265,NANI,Malaysia,Wisatawan tunggal,Superior Double,Menginap 2 malam pada Februari 2026,"9,6",Spektakuler,Spektakuler,Best place for vacation. The overall atmosphere and service are highly recommended.,
52,266,Jonothan,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Januari 2026,"7,6",Sangat baik,Sangat baik,"Great hotel, enjoyed my stay",
52,267,Yandi,Indonesia,Rombongan,Kamar Superior Twin,Menginap 1 malam pada Januari 2026,"10,0",Spektakuler,Spektakuler,Nice,
52,268,Nina,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 2 malam pada Januari 2026,"10,0",Spektakuler,Good experience,Good hotel. Clean and service top tier,
52,269,Sinta,Indonesia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 2 malam pada Februari 2025,"10,0",Spektakuler,Concert,Cool and good,
52,270,AZMI,Malaysia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada November 2025,"6,8",Bagus,Too basic,Bfast was good.,
53,271,Ronggur,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 2 malam pada Oktober 2025,"7,6",Sangat baik,Sangat baik,"lorong kamar nya pengab, tv nya tidak HD & chanelnya sedikit. selebihnya bagus sekali",
53,272,Zeplin,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Agustus 2025,"10,0",Spektakuler,Best Location,Near from city center,
53,273,Hendri,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Agustus 2025,"4,0",,Hospitality Review,"The room is very hot, the air condition not working properly",
53,274,Adam,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada September 2025,"10,0",Spektakuler,Ok,Ok,
53,275,Adam,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada September 2025,"10,0",Spektakuler,Ok,Ok,
54,276,sabrina,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada September 2025,"10,0",Spektakuler,Puas,"Lokasi strategis di atas mall, kamar bersih, sarapan enak",
54,277,Jessica,Indonesia,Keluarga dengan anak kecil,Superior Double,Menginap 3 malam pada Juli 2025,"10,0",Spektakuler,All good,All good,
54,278,Ismail,Indonesia,Pasangan,Kamar Deluxe Twin,Menginap 1 malam pada Juni 2025,"9,2",Spektakuler,Good,Recommended,
54,279,Kintan,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Juni 2025,"8,4",Luar biasa,Luar biasa,Hampir sempurna. Yg kurang buatku hanya sangat disayangkan room servicenya tidak 24 jam 🥲,
54,280,elvira,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Juni 2025,"9,6",Spektakuler,Spektakuler,as always disini,
55,281,Lilyana,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Mei 2025,"10,0",Spektakuler,Spektakuler,Very good hotel,
55,282,Fidriyanti,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada November 2024,"8,0",Luar biasa,bagus,bagus buat yg pergi bersama keluarga,
55,283,Salsha,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada April 2025,"9,6",Spektakuler,Good,Good,
55,284,Richard,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada April 2025,"6,8",Bagus,Disappointed,"No view, No Hbo channel, Breakfast so so, FO sent to bad room.",
55,285,Jasur,Indonesia,Wisatawan tunggal,Kamar Superior Twin,Menginap 2 malam pada Juli 2024,"10,0",Spektakuler,Sangat Baik,"Bagus, lokasi strategis dan nyaman",
56,286,Darren,Malaysia,Pasangan,Kamar Queen Superior,Menginap 2 malam pada Februari 2025,"6,4",Bagus,Bagus,酒店楼下是商场但是只适合吃东西商场看像没有几家商店吧停车场要上到五楼，有点不方便,
56,287,Paul,Kanada,Wisatawan tunggal,Kamar Queen Superior,Menginap 8 malam pada Februari 2025,"8,0",Luar biasa,Great hotel!,"Amazing staff😃 always friendly to you! Food is good too, I hope to back again",
56,288,Meigy,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Desember 2024,"10,0",Spektakuler,Good Place,Salah satu hotel terbaik di bekasi Terutama pada breakfast nya lengkap & enak.,
56,289,Utarini,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Desember 2024,"8,8",Luar biasa,👍,Good👍,
56,290,Riski,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Desember 2024,"10,0",Spektakuler,Excelent,"Fast checked in,room big and clean Love to coming back Thanks",
57,291,Fadli,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Desember 2024,"9,2",Spektakuler,Ok,"Ok,",
57,292,Nics,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Oktober 2024,"10,0",Spektakuler,Hotel yg bagus,Silakan di coba sendiri,
57,293,Nics,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 5 malam pada Oktober 2024,"10,0",Spektakuler,Bagus & family oriented,+ bagus + Bagus + Bagus,
57,294,Nics,Indonesia,Pasangan,Kamar Superior Twin,Menginap 3 malam pada November 2024,"10,0",Spektakuler,Nice hotel,Good at every thing,
57,295,Anisa,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Agustus 2024,"8,0",Luar biasa,Sangat baik,"Motorbike parking is shared with mall parking, while car parking is on the hotel",
58,296,diena,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 2 malam pada September 2024,"10,0",Spektakuler,Staf yg ramah,"Hotel yg bagus, staf yg ramah, sarapan bervariasi dan enak.",
58,297,Hasta,Indonesia,Pasangan,Kategori Kamar ditentukan saat Kedatangan,Menginap 1 malam pada September 2024,"10,0",Spektakuler,Awesome,Pokoknya Awesome Banget Deh 👍👍👍👍,
58,298,Sylvia,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Oktober 2024,"9,6",Spektakuler,Spektakuler,AC nya gak dingin untuk ukuran Santika Hotel.,
58,299,Nurrahmi,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Oktober 2024,"10,0",Spektakuler,Spektakuler,"Bersih, nyaman, staf ramah dan membantu. Keluarga dan anak2 juga senang",
58,300,Desti,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada September 2024,"9,2",Spektakuler,Spektakuler,AC bocor,
59,301,Angela,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada April 2024,"6,0",,It's okay,The room was okay breakfast wasn't great though.,
59,302,Wulansari,Indonesia,Pasangan,Kamar Queen Superior,Menginap 2 malam pada Agustus 2024,"9,6",Spektakuler,Recommemded,"Harga ok dan lokasi strategis, layanan baik dan ramah",
59,303,Richard,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Agustus 2024,"6,8",Bagus,King bed are Two single bed combine,Why?,
59,304,Tosan,Indonesia,Wisatawan tunggal,Kamar Superior Twin,Menginap 1 malam pada Juli 2024,"6,0",,Under my expectation,"Just so so. I thought was comfort, clean and spacious.",
59,305,Elfa,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Juni 2024,"10,0",Spektakuler,Spektakuler,the breakfast was so good!,
60,306,Zulfadli,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Februari 2024,"8,8",Luar biasa,Lumayan,Ok lah,
60,307,Kharisma,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Mei 2024,"10,0",Spektakuler,Spektakuler,Overalls was good hoteliers,
60,308,Kosmas,Indonesia,Wisatawan bisnis,Kamar Deluxe Twin,Menginap 7 malam pada April 2024,"6,8",Bagus,It okay for Business Travelling.,Location near Supermarket.,
60,309,Turohoni,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Mei 2024,"10,0",Spektakuler,Perfect,"Always perfect place to stay.. Lokasinya beneran strategis, dibawahnya ada mall. Kebersihan kamar & kamar mandi sangat baik. Staff juga ramah semuanya.. Enjoy staying here",
60,310,Aliyah,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Mei 2024,"10,0",Spektakuler,Spektakuler,Good,
61,311,Bahtera,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada April 2024,"8,8",Luar biasa,Good and Good,5 Star if it have Netflix or at least smart tv to connect my phone,
61,312,junita,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada April 2024,"10,0",Spektakuler,Spektakuler,"Lovely hotel, will always recommed",
61,313,Diana,Indonesia,Pasangan,Kamar Queen Superior,Menginap 2 malam pada April 2024,"8,4",Luar biasa,Parking,"Gak banget deh cara bayar parkirnya, hanya ojek online hanya drop aja 6000, pick up penumpang 6000 lagi. Padahal 3 menit aja gak nyampe. Ke atas aja sdh usaha dulu ke lantai 5. Pantesan grabcar nya pada males jemput. Next aku gak nginap di situ lagi deh. Lumayan ribet dan termasuk mahal parkir hanya untuk drop/pick",
61,314,Eko,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Januari 2024,"4,4",,Cukup,Room no quite and room request no accepeted.,
61,315,Sentya,Indonesia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 2 malam pada Mei 2023,"8,8",Luar biasa,Beside Hypermall,Great location. Lift connected to the Hypermall.,
